,year,solicitation,solicitation_date_gen,employees,Special.x,Open.x,Pitch.x,prev_award,phase,select,Current.Financing.Status,cost
4413,2019,19.1,2/15/2019,78,0,0,0,1,I,1,NA,149995
4414,2019,19.1,2/15/2019,8,0,0,0,0,I,1,NA,149724
4415,2019,19.1,2/15/2019,9,0,0,0,1,I,1,NA,149985
4416,2019,19.1,2/15/2019,25,0,0,0,1,I,1,NA,149997
4417,2019,19.1,2/15/2019,252,0,0,0,1,I,1,NA,149996
4418,2019,19.1,2/15/2019,2,0,0,0,1,I,1,NA,150000
4419,2019,19.1,2/15/2019,15,0,0,0,0,I,0,NA,149996
4420,2019,19.1,2/15/2019,8,0,0,0,1,I,1,NA,149768
4421,2019,19.1,2/15/2019,100,0,0,0,1,I,1,NA,149637
4422,2019,19.1,2/15/2019,4,0,0,0,0,I,0,Venture Capital-Backed,149993
4423,2019,19.1,2/15/2019,8,0,0,0,0,I,0,Angel-Backed,149689
4424,2019,19.1,2/15/2019,219,0,0,0,1,I,1,Corporate Backed or Acquired,150000
4425,2019,19.1,2/15/2019,38,0,0,0,1,I,1,Venture Capital-Backed,149861
4426,2019,19.1,2/15/2019,7,0,0,0,1,I,1,Accelerator/Incubator Backed,149986
4427,2019,19.1,2/15/2019,38,0,0,0,1,I,1,Venture Capital-Backed,150000
4428,2019,19.1,2/15/2019,8,0,0,0,1,I,1,NA,149990
4429,2019,19.1,2/15/2019,15,0,0,0,0,I,1,NA,149891
4430,2019,19.1,2/15/2019,30,0,0,0,1,I,1,NA,150000
4431,2019,19.1,2/15/2019,18,0,0,0,1,I,1,NA,149301
4432,2019,19.1,2/15/2019,4,0,0,0,0,I,1,NA,147901
4433,2019,19.1,2/15/2019,3,0,0,0,1,I,1,NA,149980
4434,2019,19.1,2/15/2019,205,0,0,0,1,I,1,NA,149998
4435,2019,19.1,2/15/2019,18,0,0,0,1,I,1,NA,149608
4436,2019,19.1,2/15/2019,78,0,0,0,1,I,1,NA,149990
4437,2019,19.1,2/15/2019,9,0,0,0,1,I,1,NA,149936
4438,2019,19.1,2/15/2019,252,0,0,0,1,I,1,NA,149997
4439,2019,19.1,2/15/2019,26,0,0,0,1,I,1,NA,149999
4440,2019,19.1,2/15/2019,100,0,0,0,1,I,1,NA,149682
4441,2019,19.1,2/15/2019,100,0,0,0,0,I,1,NA,149990
4442,2019,19.1,2/15/2019,2,0,0,0,1,I,1,NA,149994
4443,2019,19.1,2/15/2019,57,0,0,0,1,I,1,NA,149981
4444,2019,19.1,2/15/2019,2,0,0,0,0,I,0,NA,150000
4445,2019,19.1,2/15/2019,5,0,0,0,1,I,1,NA,149999
4446,2019,19.1,2/15/2019,9,0,0,0,1,I,1,NA,149890
4447,2019,19.1,2/15/2019,16,0,0,0,1,I,1,NA,149990
4448,2019,19.1,2/15/2019,4,0,0,0,0,I,1,NA,144993
4449,2019,19.1,2/15/2019,57,0,0,0,1,I,1,NA,149891
4450,2019,19.1,2/15/2019,10,0,0,0,1,I,1,NA,149999
4451,2019,19.1,2/15/2019,100,0,0,0,1,I,1,NA,149776
4452,2019,19.1,2/15/2019,10,0,0,0,1,I,1,NA,149758
4453,2019,19.1,2/15/2019,78,0,0,0,1,I,1,NA,149999
4454,2019,19.1,2/15/2019,424,0,0,0,1,I,1,NA,149998
4455,2019,19.1,2/15/2019,213,0,0,0,1,I,1,NA,149998
4456,2019,19.1,2/15/2019,18,0,0,0,1,I,1,NA,149831
4457,2019,19.1,2/15/2019,5,0,0,0,0,I,1,NA,149968
4458,2019,19.1,2/15/2019,13,0,0,0,1,I,1,NA,149998
4459,2019,19.1,2/15/2019,100,0,0,0,1,I,1,NA,149751
4460,2019,19.1,2/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
4461,2019,19.1,2/15/2019,2,0,0,0,1,I,1,NA,150000
4462,2019,19.1,2/15/2019,5,0,0,0,1,I,1,NA,149998
4463,2019,19.1,2/15/2019,2,0,0,0,0,I,1,NA,149998
4464,2019,19.1,2/15/2019,81,0,0,0,1,I,1,NA,149561
4465,2019,19.1,2/15/2019,28,0,0,0,1,I,1,NA,149838
4466,2019,19.1,2/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
4467,2019,19.1,2/15/2019,7,0,0,0,1,I,1,NA,149478
4468,2019,19.1,2/15/2019,33,0,0,0,1,I,1,NA,149945
4469,2019,19.1,2/15/2019,27,0,0,0,1,I,1,NA,149993
4470,2019,19.1,2/15/2019,20,0,0,0,0,I,1,NA,149560
4471,2019,19.1,2/15/2019,30,0,0,0,1,I,1,NA,149997
4472,2019,19.1,2/15/2019,2,0,0,0,0,I,0,NA,149817
4473,2019,19.1,2/15/2019,4,0,0,0,1,I,1,NA,149990
4474,2019,19.1,2/15/2019,165,0,0,0,1,I,1,NA,150000
4475,2019,19.1,2/15/2019,195,0,0,0,1,I,1,NA,149994
4476,2019,19.1,2/15/2019,22,0,0,0,1,I,1,NA,150000
4477,2019,19.1,2/15/2019,11,0,0,0,1,I,1,NA,149974
4478,2019,19.1,2/15/2019,10,0,0,0,1,I,1,NA,150000
4479,2019,19.1,2/15/2019,65,0,0,0,1,I,1,NA,149903
4480,2019,19.1,2/15/2019,200,0,0,0,1,I,1,Corporate Backed or Acquired,150000
4481,2019,19.1,2/15/2019,7,0,0,0,1,I,1,NA,150000
4482,2019,19.1,2/15/2019,7,0,0,0,1,I,1,NA,149999
4483,2019,19.1,2/15/2019,213,0,0,0,1,I,1,NA,149997
4484,2019,19.1,2/15/2019,5,0,0,0,0,I,0,NA,149984
4485,2019,19.1,2/15/2019,2,0,0,0,0,I,1,NA,149740
4486,2019,19.1,2/15/2019,28,0,0,0,0,I,1,NA,149812
4487,2019,19.1,2/15/2019,175,0,0,0,0,I,1,NA,139974
4488,2019,19.1,2/15/2019,30,0,0,0,1,I,1,NA,150000
4489,2019,19.1,2/15/2019,41,0,0,0,1,I,1,NA,149998
4490,2019,19.1,2/15/2019,147,0,0,0,1,I,1,NA,149871
4491,2019,19.1,2/15/2019,3,0,0,0,1,I,1,NA,149990
4492,2019,19.1,2/15/2019,100,0,0,0,1,I,1,NA,149889
4493,2019,19.1,2/15/2019,5,0,0,0,1,I,1,NA,149979
4494,2019,19.1,2/15/2019,158,0,0,0,1,I,1,Private Equity-Backed,150000
4495,2019,19.1,2/15/2019,24,0,0,0,1,I,1,Venture Capital-Backed,149941
4496,2019,19.1,2/15/2019,4,0,0,0,1,I,1,NA,149296
4497,2019,19.1,2/15/2019,3,0,0,0,1,I,1,NA,150000
4498,2019,19.1,2/15/2019,34,0,0,0,1,I,1,NA,149390
4499,2019,19.1,2/15/2019,5,0,0,0,0,I,0,NA,149986
4500,2019,19.1,2/15/2019,12,0,0,0,1,I,1,NA,150000
